<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.BTC-USD,1,20230301,042900,23139.7700000,23142.0500000,23139.3400000,23141.2100000,1
GDAX.BTC-USD,1,20230301,043000,23141.2100000,23153.9000000,23135.6600000,23153.8900000,14
GDAX.BTC-USD,1,20230301,043100,23155.3700000,23196.2200000,23154.5200000,23192.2100000,20
GDAX.BTC-USD,1,20230301,043200,23196.2600000,23200.7700000,23191.0300000,23200.5600000,20
GDAX.BTC-USD,1,20230301,043300,23200.5700000,23214.2000000,23188.0000000,23209.9600000,8
GDAX.BTC-USD,1,20230301,043400,23210.0100000,23249.5300000,23207.0100000,23246.0300000,8
GDAX.BTC-USD,1,20230301,043500,23246.0100000,23268.1800000,23232.0000000,23266.0400000,21
GDAX.BTC-USD,1,20230301,043600,23266.1500000,23277.3800000,23223.0000000,23223.0000000,16
GDAX.BTC-USD,1,20230301,043700,23222.0000000,23235.7500000,23215.6800000,23221.8500000,3
GDAX.BTC-USD,1,20230301,043800,23221.4100000,23234.9600000,23213.6700000,23229.5000000,12
GDAX.BTC-USD,1,20230301,043900,23229.8400000,23229.8400000,23215.5300000,23219.5300000,5
GDAX.BTC-USD,1,20230301,044000,23224.6400000,23249.0000000,23218.3200000,23245.6200000,9
GDAX.BTC-USD,1,20230301,044100,23245.8700000,23245.8700000,23220.1300000,23223.8300000,4
GDAX.BTC-USD,1,20230301,044200,23223.8600000,23237.1000000,23222.0800000,23237.0100000,4
GDAX.BTC-USD,1,20230301,044300,23238.7700000,23239.7100000,23221.8100000,23224.5000000,4
GDAX.BTC-USD,1,20230301,044400,23223.6600000,23231.8100000,23212.3400000,23213.1400000,5
GDAX.BTC-USD,1,20230301,044500,23215.1600000,23242.1000000,23215.1600000,23241.8500000,4
GDAX.BTC-USD,1,20230301,044600,23241.8000000,23243.9900000,23228.4300000,23230.5400000,7
GDAX.BTC-USD,1,20230301,044700,23230.5400000,23249.4700000,23229.5700000,23247.6700000,7
GDAX.BTC-USD,1,20230301,044800,23249.4500000,23252.6300000,23242.7200000,23249.2800000,2
GDAX.BTC-USD,1,20230301,044900,23249.2900000,23250.3800000,23239.7300000,23247.8500000,3
GDAX.BTC-USD,1,20230301,045000,23247.8300000,23254.4400000,23247.7100000,23249.8000000,1
GDAX.BTC-USD,1,20230301,045100,23249.6000000,23262.8900000,23243.2700000,23253.3600000,9
GDAX.BTC-USD,1,20230301,045200,23252.3400000,23264.9300000,23245.1900000,23260.5300000,4
GDAX.BTC-USD,1,20230301,045300,23259.7300000,23280.4200000,23259.0700000,23279.6500000,8
GDAX.BTC-USD,1,20230301,045400,23279.8000000,23299.9800000,23267.2600000,23270.6800000,13
GDAX.BTC-USD,1,20230301,045500,23269.2100000,23274.7700000,23257.2900000,23257.2900000,3
GDAX.BTC-USD,1,20230301,045600,23257.6000000,23271.7700000,23248.3200000,23264.1300000,3
GDAX.BTC-USD,1,20230301,045700,23262.6900000,23274.5500000,23257.1300000,23257.8200000,6
GDAX.BTC-USD,1,20230301,045800,23257.2400000,23259.6400000,23238.7100000,23250.1800000,4
GDAX.BTC-USD,1,20230301,045900,23250.1200000,23260.8700000,23239.2600000,23257.3400000,3
GDAX.BTC-USD,1,20230301,050000,23257.6100000,23258.4600000,23245.8500000,23253.0400000,3
GDAX.BTC-USD,1,20230301,050100,23250.5200000,23263.2400000,23250.4900000,23259.9000000,3
GDAX.BTC-USD,1,20230301,050200,23259.9000000,23266.2700000,23259.3000000,23265.1300000,2
GDAX.BTC-USD,1,20230301,050300,23265.1000000,23266.2700000,23251.0700000,23252.0700000,4
GDAX.BTC-USD,1,20230301,050400,23251.1000000,23254.6000000,23241.7500000,23241.7500000,0
GDAX.BTC-USD,1,20230301,050500,23243.3100000,23249.0200000,23240.8800000,23242.0200000,4
GDAX.BTC-USD,1,20230301,050600,23242.0500000,23253.1000000,23240.2800000,23246.2300000,1
GDAX.BTC-USD,1,20230301,050700,23245.8400000,23249.7400000,23239.4700000,23244.1500000,1
GDAX.BTC-USD,1,20230301,050800,23243.1700000,23247.3300000,23241.2200000,23243.7000000,1
GDAX.BTC-USD,1,20230301,050900,23243.7000000,23252.3800000,23242.2200000,23245.6200000,2
GDAX.BTC-USD,1,20230301,051000,23245.7900000,23250.1200000,23243.6500000,23246.9200000,2
GDAX.BTC-USD,1,20230301,051100,23246.9200000,23256.6300000,23245.2700000,23254.9600000,3
GDAX.BTC-USD,1,20230301,051200,23254.9600000,23268.9200000,23251.3500000,23268.2600000,3
GDAX.BTC-USD,1,20230301,051300,23268.2600000,23269.2900000,23262.3500000,23265.1100000,2
GDAX.BTC-USD,1,20230301,051400,23265.7800000,23266.9000000,23254.3000000,23261.5400000,2
GDAX.BTC-USD,1,20230301,051500,23261.5100000,23264.9900000,23254.6000000,23264.9900000,2
GDAX.BTC-USD,1,20230301,051600,23264.8800000,23269.5400000,23263.3800000,23268.0400000,2
GDAX.BTC-USD,1,20230301,051700,23268.0400000,23276.3100000,23267.0200000,23272.1200000,3
GDAX.BTC-USD,1,20230301,051800,23272.7600000,23279.0800000,23271.3100000,23277.6000000,1
GDAX.BTC-USD,1,20230301,051900,23277.6000000,23284.4400000,23274.5100000,23282.8700000,4
GDAX.BTC-USD,1,20230301,052000,23282.8700000,23285.6700000,23280.7200000,23284.9900000,1
GDAX.BTC-USD,1,20230301,052100,23284.9400000,23291.8100000,23284.7000000,23288.2300000,4
GDAX.BTC-USD,1,20230301,052200,23288.1500000,23290.2900000,23284.1200000,23290.2800000,3
GDAX.BTC-USD,1,20230301,052300,23289.9100000,23290.2900000,23274.3100000,23274.3100000,9
GDAX.BTC-USD,1,20230301,052400,23274.4200000,23274.9400000,23257.4100000,23257.4100000,7
GDAX.BTC-USD,1,20230301,052500,23257.4000000,23260.0000000,23250.4600000,23250.4600000,3
GDAX.BTC-USD,1,20230301,052600,23252.0400000,23263.4400000,23252.0400000,23259.3500000,3
GDAX.BTC-USD,1,20230301,052700,23260.2300000,23265.7500000,23258.1100000,23265.7500000,2
GDAX.BTC-USD,1,20230301,052800,23267.8800000,23276.1500000,23267.8800000,23271.0300000,1
GDAX.BTC-USD,1,20230301,052900,23271.4300000,23271.7800000,23267.0500000,23267.0600000,3
GDAX.BTC-USD,1,20230301,053000,23267.0600000,23267.0600000,23245.3700000,23249.5600000,9
GDAX.BTC-USD,1,20230301,053100,23249.5500000,23251.1400000,23241.3700000,23241.6000000,5
GDAX.BTC-USD,1,20230301,053200,23241.5600000,23246.4900000,23241.4800000,23241.9800000,1
GDAX.BTC-USD,1,20230301,053300,23242.0100000,23251.1000000,23240.7000000,23251.1000000,3
GDAX.BTC-USD,1,20230301,053400,23250.4300000,23259.7700000,23250.4300000,23259.7700000,2
GDAX.BTC-USD,1,20230301,053500,23259.7700000,23268.7400000,23247.5400000,23268.7400000,8
GDAX.BTC-USD,1,20230301,053600,23270.9400000,23288.5000000,23269.7500000,23281.9900000,7
GDAX.BTC-USD,1,20230301,053700,23281.3200000,23298.7500000,23278.9400000,23296.5600000,4
GDAX.BTC-USD,1,20230301,053800,23297.1200000,23298.8600000,23293.0100000,23294.3100000,3
GDAX.BTC-USD,1,20230301,053900,23293.8100000,23295.7000000,23281.0100000,23282.2200000,4
GDAX.BTC-USD,1,20230301,054000,23282.4700000,23290.9000000,23271.4700000,23280.2700000,10
GDAX.BTC-USD,1,20230301,054100,23280.2700000,23292.1000000,23279.0600000,23287.9400000,2
GDAX.BTC-USD,1,20230301,054200,23287.9000000,23293.0900000,23284.7000000,23293.0900000,1
GDAX.BTC-USD,1,20230301,054300,23293.0900000,23300.0000000,23293.0900000,23295.6900000,3
GDAX.BTC-USD,1,20230301,054400,23295.7200000,23308.7500000,23295.7200000,23308.7400000,2
GDAX.BTC-USD,1,20230301,054500,23308.7400000,23321.4100000,23296.0000000,23296.0100000,14
GDAX.BTC-USD,1,20230301,054600,23297.0100000,23317.1600000,23297.0100000,23307.8900000,5
GDAX.BTC-USD,1,20230301,054700,23307.8900000,23311.5000000,23305.0600000,23309.8200000,3
GDAX.BTC-USD,1,20230301,054800,23309.8300000,23309.8300000,23294.0400000,23302.1400000,3
GDAX.BTC-USD,1,20230301,054900,23302.1400000,23302.1400000,23295.6200000,23297.7100000,3
GDAX.BTC-USD,1,20230301,055000,23300.2400000,23300.2400000,23293.5300000,23295.9100000,2
GDAX.BTC-USD,1,20230301,055100,23295.9100000,23302.5900000,23295.0600000,23302.5900000,1
GDAX.BTC-USD,1,20230301,055200,23302.5900000,23304.9400000,23297.2200000,23297.2400000,1
GDAX.BTC-USD,1,20230301,055300,23297.3900000,23306.9100000,23296.4400000,23299.2800000,1
GDAX.BTC-USD,1,20230301,055400,23299.2800000,23312.9400000,23298.2500000,23310.3300000,4
GDAX.BTC-USD,1,20230301,055500,23308.9900000,23316.3700000,23305.2400000,23307.6800000,5
GDAX.BTC-USD,1,20230301,055600,23309.4600000,23314.9800000,23302.1900000,23304.5700000,1
GDAX.BTC-USD,1,20230301,055700,23304.1400000,23316.3400000,23304.1400000,23310.5500000,2
GDAX.BTC-USD,1,20230301,055800,23312.5100000,23316.4200000,23310.7900000,23315.6600000,1
GDAX.BTC-USD,1,20230301,055900,23315.6600000,23334.6100000,23315.6600000,23333.2800000,7
GDAX.BTC-USD,1,20230301,060000,23332.3900000,23338.0000000,23326.9700000,23333.5400000,3
GDAX.BTC-USD,1,20230301,060100,23333.5300000,23338.3400000,23318.4900000,23325.9800000,13
GDAX.BTC-USD,1,20230301,060200,23325.6200000,23325.7700000,23313.8400000,23314.6800000,2
GDAX.BTC-USD,1,20230301,060300,23313.4900000,23324.8100000,23313.4700000,23319.1500000,2
GDAX.BTC-USD,1,20230301,060400,23319.3500000,23321.2200000,23310.7900000,23316.9800000,2
GDAX.BTC-USD,1,20230301,060500,23316.9800000,23335.2100000,23315.7100000,23335.2100000,3
GDAX.BTC-USD,1,20230301,060600,23333.5700000,23335.3100000,23327.3700000,23331.0200000,5
GDAX.BTC-USD,1,20230301,060700,23331.0200000,23350.5400000,23331.0200000,23350.5400000,4
GDAX.BTC-USD,1,20230301,060800,23350.5400000,23371.8300000,23350.5300000,23355.9800000,12
GDAX.BTC-USD,1,20230301,060900,23354.4400000,23357.7300000,23337.1900000,23342.0000000,14
GDAX.BTC-USD,1,20230301,061000,23341.1600000,23346.5400000,23320.9100000,23324.8500000,13
GDAX.BTC-USD,1,20230301,061100,23326.1900000,23333.6200000,23310.0100000,23310.0100000,4
GDAX.BTC-USD,1,20230301,061200,23310.3900000,23321.0100000,23310.0000000,23318.3300000,6
GDAX.BTC-USD,1,20230301,061300,23318.9600000,23333.8000000,23318.9600000,23325.6900000,10
GDAX.BTC-USD,1,20230301,061400,23325.7000000,23387.5100000,23320.9500000,23385.2900000,33
GDAX.BTC-USD,1,20230301,061500,23385.2600000,23445.6900000,23378.7600000,23437.3500000,17
GDAX.BTC-USD,1,20230301,061600,23439.0000000,23483.1800000,23437.7800000,23463.5300000,26
GDAX.BTC-USD,1,20230301,061700,23465.5700000,23493.1000000,23456.8700000,23459.3400000,18
GDAX.BTC-USD,1,20230301,061800,23459.3100000,23490.0000000,23458.4800000,23480.5200000,19
GDAX.BTC-USD,1,20230301,061900,23478.0100000,23496.1400000,23473.2300000,23483.4600000,41
GDAX.BTC-USD,1,20230301,062000,23483.5500000,23483.5500000,23416.2300000,23422.4600000,29
GDAX.BTC-USD,1,20230301,062100,23422.2900000,23448.5900000,23417.2300000,23445.8600000,5
GDAX.BTC-USD,1,20230301,062200,23443.7800000,23445.6400000,23407.0300000,23407.0300000,10
GDAX.BTC-USD,1,20230301,062300,23407.0900000,23423.0000000,23393.1600000,23422.9900000,10
GDAX.BTC-USD,1,20230301,062400,23423.0000000,23437.5100000,23417.4500000,23435.5900000,5
GDAX.BTC-USD,1,20230301,062500,23436.0700000,23455.0000000,23418.1300000,23431.2800000,11
GDAX.BTC-USD,1,20230301,062600,23433.4600000,23457.3800000,23413.9600000,23445.3800000,17
GDAX.BTC-USD,1,20230301,062700,23445.8800000,23471.7300000,23442.7000000,23456.7300000,16
GDAX.BTC-USD,1,20230301,062800,23456.7700000,23464.0400000,23442.8600000,23460.2900000,4
GDAX.BTC-USD,1,20230301,062900,23462.1200000,23464.7200000,23440.2400000,23441.6800000,5
GDAX.BTC-USD,1,20230301,063000,23441.6700000,23441.6700000,23419.0100000,23427.9900000,5
GDAX.BTC-USD,1,20230301,063100,23427.9900000,23453.8600000,23425.0000000,23452.8700000,11
GDAX.BTC-USD,1,20230301,063200,23452.8800000,23464.9900000,23451.0700000,23462.3300000,5
GDAX.BTC-USD,1,20230301,063300,23463.7600000,23479.6000000,23463.6700000,23466.7200000,4
GDAX.BTC-USD,1,20230301,063400,23468.5200000,23481.3000000,23455.4400000,23458.3300000,5
GDAX.BTC-USD,1,20230301,063500,23458.3200000,23471.1200000,23458.1100000,23469.9600000,9
GDAX.BTC-USD,1,20230301,063600,23468.6300000,23487.8400000,23468.6200000,23487.8300000,5
GDAX.BTC-USD,1,20230301,063700,23486.7400000,23492.1600000,23482.5000000,23485.0100000,3
GDAX.BTC-USD,1,20230301,063800,23485.1200000,23485.1200000,23482.7300000,23484.5400000,2
GDAX.BTC-USD,1,20230301,063900,23485.1200000,23485.1200000,23460.6300000,23460.6300000,3
GDAX.BTC-USD,1,20230301,064000,23461.0100000,23473.2700000,23455.9500000,23457.9900000,3
GDAX.BTC-USD,1,20230301,064100,23457.0000000,23457.0000000,23446.6700000,23453.8400000,2
GDAX.BTC-USD,1,20230301,064200,23453.8500000,23469.4100000,23453.8500000,23466.5600000,1
GDAX.BTC-USD,1,20230301,064300,23466.6800000,23473.0300000,23460.9900000,23472.9800000,1
GDAX.BTC-USD,1,20230301,064400,23472.9800000,23487.2300000,23467.2800000,23484.8300000,10
GDAX.BTC-USD,1,20230301,064500,23484.3100000,23487.2400000,23475.9400000,23477.7500000,2
GDAX.BTC-USD,1,20230301,064600,23477.7400000,23487.7600000,23459.7700000,23462.5500000,4
GDAX.BTC-USD,1,20230301,064700,23461.8200000,23465.7400000,23453.2800000,23456.3100000,1
GDAX.BTC-USD,1,20230301,064800,23456.2400000,23466.1700000,23454.6000000,23460.0000000,4
GDAX.BTC-USD,1,20230301,064900,23459.4000000,23464.6400000,23456.7600000,23461.0600000,3
GDAX.BTC-USD,1,20230301,065000,23461.0000000,23461.0000000,23422.0000000,23431.9700000,9
GDAX.BTC-USD,1,20230301,065100,23435.2000000,23446.0800000,23424.4800000,23430.1800000,3
GDAX.BTC-USD,1,20230301,065200,23430.5800000,23434.0200000,23423.8200000,23426.8200000,4
GDAX.BTC-USD,1,20230301,065300,23427.4100000,23431.2100000,23427.4000000,23429.1900000,1
GDAX.BTC-USD,1,20230301,065400,23429.2100000,23429.2200000,23407.2400000,23411.9600000,9
GDAX.BTC-USD,1,20230301,065500,23412.7200000,23428.3400000,23412.7200000,23416.6700000,11
GDAX.BTC-USD,1,20230301,065600,23419.8400000,23431.6300000,23419.3100000,23428.5900000,6
GDAX.BTC-USD,1,20230301,065700,23428.5800000,23435.3000000,23427.9200000,23430.0300000,4
GDAX.BTC-USD,1,20230301,065800,23430.0300000,23437.5500000,23428.0000000,23430.9800000,3
GDAX.BTC-USD,1,20230301,065900,23431.4400000,23440.1700000,23426.0100000,23440.1700000,7
GDAX.BTC-USD,1,20230301,070000,23440.1700000,23447.8300000,23437.9800000,23443.0600000,4
GDAX.BTC-USD,1,20230301,070100,23443.0700000,23451.7900000,23443.0700000,23451.4300000,4
GDAX.BTC-USD,1,20230301,070200,23451.4400000,23455.6200000,23451.0100000,23454.0100000,1
GDAX.BTC-USD,1,20230301,070300,23453.4400000,23456.0600000,23439.5600000,23440.3300000,10
GDAX.BTC-USD,1,20230301,070400,23440.3300000,23440.3300000,23434.7300000,23435.7400000,1
GDAX.BTC-USD,1,20230301,070500,23436.1600000,23439.9800000,23435.0000000,23436.0200000,5
GDAX.BTC-USD,1,20230301,070600,23436.0100000,23444.1400000,23434.4800000,23443.4800000,6
GDAX.BTC-USD,1,20230301,070700,23443.8700000,23443.8800000,23435.7700000,23437.6100000,1
GDAX.BTC-USD,1,20230301,070800,23437.0000000,23446.0700000,23437.0000000,23444.3700000,1
GDAX.BTC-USD,1,20230301,070900,23444.3800000,23444.8600000,23433.9500000,23435.2900000,2
GDAX.BTC-USD,1,20230301,071000,23437.6600000,23438.3500000,23434.0200000,23434.9400000,1
GDAX.BTC-USD,1,20230301,071100,23435.9700000,23443.0900000,23435.1200000,23438.9000000,3
GDAX.BTC-USD,1,20230301,071200,23439.6700000,23439.6700000,23435.0300000,23435.1300000,1
GDAX.BTC-USD,1,20230301,071300,23435.1300000,23439.0200000,23435.1300000,23436.3900000,1
GDAX.BTC-USD,1,20230301,071400,23436.0800000,23438.5600000,23436.0700000,23436.8200000,1
GDAX.BTC-USD,1,20230301,071500,23436.8100000,23436.8100000,23433.9500000,23434.1900000,49
GDAX.BTC-USD,1,20230301,071600,23434.1800000,23446.8800000,23434.1800000,23446.8400000,11
GDAX.BTC-USD,1,20230301,071700,23446.7600000,23464.4700000,23446.7500000,23464.4700000,8
GDAX.BTC-USD,1,20230301,071800,23464.1500000,23475.6400000,23460.5900000,23460.6100000,7
GDAX.BTC-USD,1,20230301,071900,23460.6100000,23468.2900000,23444.0100000,23444.6000000,4
GDAX.BTC-USD,1,20230301,072000,23444.6400000,23448.9200000,23439.7400000,23444.9100000,5
GDAX.BTC-USD,1,20230301,072100,23444.9100000,23457.6500000,23444.9000000,23455.7400000,2
GDAX.BTC-USD,1,20230301,072200,23456.2500000,23474.2500000,23456.2500000,23468.5200000,3
GDAX.BTC-USD,1,20230301,072300,23468.5200000,23479.7600000,23468.5200000,23475.0100000,3
GDAX.BTC-USD,1,20230301,072400,23475.0100000,23482.4700000,23453.5500000,23454.4700000,5
GDAX.BTC-USD,1,20230301,072500,23452.7700000,23473.5700000,23452.2800000,23472.4900000,4
GDAX.BTC-USD,1,20230301,072600,23472.0000000,23472.3600000,23461.1100000,23463.6700000,4
GDAX.BTC-USD,1,20230301,072700,23464.1000000,23474.4300000,23461.5600000,23468.4600000,3
GDAX.BTC-USD,1,20230301,072800,23468.4600000,23476.2300000,23468.4500000,23472.6700000,1
GDAX.BTC-USD,1,20230301,072900,23473.3800000,23484.9900000,23473.3800000,23483.5600000,3
GDAX.BTC-USD,1,20230301,073000,23483.5600000,23483.9400000,23468.3200000,23470.8600000,7
GDAX.BTC-USD,1,20230301,073100,23470.9000000,23487.1300000,23470.1700000,23484.6100000,7
GDAX.BTC-USD,1,20230301,073200,23483.5500000,23499.1100000,23483.4500000,23486.6500000,9
GDAX.BTC-USD,1,20230301,073300,23486.6400000,23489.8100000,23475.7100000,23485.6900000,19
GDAX.BTC-USD,1,20230301,073400,23485.6900000,23488.2000000,23475.1800000,23475.6000000,34
GDAX.BTC-USD,1,20230301,073500,23475.6700000,23483.3000000,23475.6700000,23482.6300000,3
GDAX.BTC-USD,1,20230301,073600,23483.1700000,23491.4000000,23483.1700000,23489.1900000,7
GDAX.BTC-USD,1,20230301,073700,23489.1000000,23493.2300000,23486.3200000,23492.6900000,2
GDAX.BTC-USD,1,20230301,073800,23492.7000000,23522.0000000,23492.6900000,23514.8500000,15
GDAX.BTC-USD,1,20230301,073900,23514.0600000,23529.7400000,23500.6500000,23513.5700000,11
GDAX.BTC-USD,1,20230301,074000,23514.2700000,23524.4800000,23497.9700000,23505.6200000,6
GDAX.BTC-USD,1,20230301,074100,23504.2100000,23528.6200000,23503.9300000,23516.8700000,8
GDAX.BTC-USD,1,20230301,074200,23516.8800000,23516.8800000,23513.9900000,23515.5300000,1
GDAX.BTC-USD,1,20230301,074300,23514.6000000,23528.4800000,23511.6100000,23514.4700000,3
GDAX.BTC-USD,1,20230301,074400,23513.6800000,23523.4600000,23499.5900000,23500.5500000,4
GDAX.BTC-USD,1,20230301,074500,23500.5400000,23511.2500000,23488.3800000,23492.1500000,5
GDAX.BTC-USD,1,20230301,074600,23494.8800000,23525.6800000,23494.0200000,23523.6600000,6
GDAX.BTC-USD,1,20230301,074700,23525.2300000,23575.1700000,23523.6900000,23560.9800000,19
GDAX.BTC-USD,1,20230301,074800,23559.3300000,23576.2600000,23550.6600000,23569.9200000,10
GDAX.BTC-USD,1,20230301,074900,23572.7000000,23597.8300000,23563.4500000,23597.6900000,22
GDAX.BTC-USD,1,20230301,075000,23597.4200000,23747.0700000,23591.1900000,23723.1100000,110
GDAX.BTC-USD,1,20230301,075100,23721.9000000,23762.2700000,23720.0800000,23738.8800000,27
GDAX.BTC-USD,1,20230301,075200,23735.6500000,23809.7300000,23719.3800000,23795.9100000,72
GDAX.BTC-USD,1,20230301,075300,23796.8700000,23825.3500000,23758.3600000,23780.2100000,26
GDAX.BTC-USD,1,20230301,075400,23779.6400000,23786.7200000,23768.4500000,23775.7300000,9
GDAX.BTC-USD,1,20230301,075500,23775.7300000,23823.3400000,23775.6700000,23813.3400000,6
GDAX.BTC-USD,1,20230301,075600,23811.9300000,23850.0000000,23797.4000000,23799.7700000,24
GDAX.BTC-USD,1,20230301,075700,23797.8800000,23811.5700000,23769.5600000,23769.5600000,15
GDAX.BTC-USD,1,20230301,075800,23769.5600000,23783.9500000,23766.4700000,23776.4800000,5
GDAX.BTC-USD,1,20230301,075900,23777.2800000,23816.7500000,23775.7100000,23799.9800000,13
GDAX.BTC-USD,1,20230301,080000,23803.4200000,23810.2200000,23783.6700000,23788.5200000,14
GDAX.BTC-USD,1,20230301,080100,23794.3200000,23825.0000000,23791.7300000,23796.1800000,15
GDAX.BTC-USD,1,20230301,080200,23794.5900000,23796.7100000,23774.1100000,23793.4200000,17
GDAX.BTC-USD,1,20230301,080300,23795.4200000,23806.2800000,23778.9800000,23785.3100000,10
GDAX.BTC-USD,1,20230301,080400,23785.4800000,23797.2700000,23763.9600000,23766.2800000,9
GDAX.BTC-USD,1,20230301,080500,23766.3700000,23776.0000000,23754.0100000,23776.0000000,24
GDAX.BTC-USD,1,20230301,080600,23779.8800000,23797.4800000,23777.1300000,23786.9500000,6
GDAX.BTC-USD,1,20230301,080700,23787.5800000,23798.8900000,23786.1300000,23791.6500000,5
GDAX.BTC-USD,1,20230301,080800,23792.5000000,23794.4200000,23779.0700000,23781.4700000,5
GDAX.BTC-USD,1,20230301,080900,23781.4700000,23790.6500000,23773.6600000,23786.5500000,8
GDAX.BTC-USD,1,20230301,081000,23787.0600000,23787.0600000,23765.0100000,23765.4600000,5
GDAX.BTC-USD,1,20230301,081100,23763.9400000,23785.4900000,23763.5100000,23784.8400000,4
GDAX.BTC-USD,1,20230301,081200,23784.4200000,23785.4200000,23777.8200000,23777.8200000,2
GDAX.BTC-USD,1,20230301,081300,23778.2000000,23778.3100000,23762.8200000,23766.0100000,3
GDAX.BTC-USD,1,20230301,081400,23765.4700000,23766.4900000,23751.3100000,23751.3300000,5
GDAX.BTC-USD,1,20230301,081500,23749.1300000,23754.4500000,23732.6800000,23736.1600000,11
GDAX.BTC-USD,1,20230301,081600,23736.1000000,23758.8800000,23733.2000000,23752.9900000,6
GDAX.BTC-USD,1,20230301,081700,23753.2100000,23762.8000000,23753.2000000,23754.0300000,3
GDAX.BTC-USD,1,20230301,081800,23753.9300000,23756.2500000,23728.6200000,23728.9600000,4
GDAX.BTC-USD,1,20230301,081900,23729.3900000,23734.9900000,23715.1800000,23720.4100000,8
GDAX.BTC-USD,1,20230301,082000,23720.2600000,23720.2600000,23685.4100000,23686.3800000,12
GDAX.BTC-USD,1,20230301,082100,23687.4300000,23709.8100000,23684.6200000,23700.2000000,10
GDAX.BTC-USD,1,20230301,082200,23700.2700000,23701.0600000,23662.0000000,23662.0000000,11
GDAX.BTC-USD,1,20230301,082300,23660.1600000,23683.6600000,23659.9000000,23666.2700000,15
GDAX.BTC-USD,1,20230301,082400,23664.2400000,23679.1700000,23649.8300000,23675.7700000,14
