<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.ETH-USD,1,20230309,113800,1534.7000000,1534.7000000,1534.0200000,1534.3500000,37
GDAX.ETH-USD,1,20230309,113900,1534.3500000,1534.5300000,1534.2700000,1534.5100000,17
GDAX.ETH-USD,1,20230309,114000,1534.5900000,1534.8700000,1534.3500000,1534.3500000,93
GDAX.ETH-USD,1,20230309,114100,1534.3400000,1534.3500000,1533.4200000,1533.5600000,161
GDAX.ETH-USD,1,20230309,114200,1533.6000000,1533.7200000,1532.9000000,1532.9000000,25
GDAX.ETH-USD,1,20230309,114300,1532.9000000,1532.9000000,1531.9000000,1531.9100000,137
GDAX.ETH-USD,1,20230309,114400,1531.9000000,1532.3700000,1530.6100000,1532.3100000,248
GDAX.ETH-USD,1,20230309,114500,1532.3200000,1532.5000000,1531.7000000,1531.9500000,216
GDAX.ETH-USD,1,20230309,114600,1531.9000000,1532.6800000,1531.6600000,1532.4900000,95
GDAX.ETH-USD,1,20230309,114700,1532.3400000,1532.3400000,1531.3100000,1531.4600000,117
GDAX.ETH-USD,1,20230309,114800,1531.5000000,1534.3700000,1523.3700000,1533.2000000,2720
GDAX.ETH-USD,1,20230309,114900,1533.2000000,1535.0800000,1532.1900000,1534.4400000,580
GDAX.ETH-USD,1,20230309,115000,1534.3000000,1534.3000000,1532.4800000,1533.8300000,354
GDAX.ETH-USD,1,20230309,115100,1533.8400000,1533.9900000,1532.3000000,1532.3000000,211
GDAX.ETH-USD,1,20230309,115200,1532.3000000,1532.7900000,1530.9900000,1532.3000000,259
GDAX.ETH-USD,1,20230309,115300,1532.2100000,1532.7700000,1531.2000000,1531.3800000,186
GDAX.ETH-USD,1,20230309,115400,1531.4700000,1532.9900000,1531.4100000,1532.2300000,261
GDAX.ETH-USD,1,20230309,115500,1532.4100000,1533.1900000,1531.9100000,1531.9100000,217
GDAX.ETH-USD,1,20230309,115600,1531.9200000,1533.6900000,1531.9200000,1533.2900000,574
GDAX.ETH-USD,1,20230309,115700,1533.2300000,1533.6600000,1532.9000000,1533.0800000,166
GDAX.ETH-USD,1,20230309,115800,1533.0800000,1533.3400000,1532.8100000,1532.9900000,62
GDAX.ETH-USD,1,20230309,115900,1532.9800000,1532.9800000,1532.3000000,1532.5300000,154
GDAX.ETH-USD,1,20230309,120000,1532.5200000,1533.1100000,1531.9100000,1532.1000000,210
GDAX.ETH-USD,1,20230309,120100,1532.0900000,1532.2000000,1531.5500000,1532.1200000,157
GDAX.ETH-USD,1,20230309,120200,1532.0800000,1532.1900000,1531.1800000,1531.4100000,91
GDAX.ETH-USD,1,20230309,120300,1531.1700000,1531.7000000,1529.8400000,1530.4600000,125
GDAX.ETH-USD,1,20230309,120400,1530.4600000,1530.6400000,1529.6800000,1529.6900000,101
GDAX.ETH-USD,1,20230309,120500,1529.6800000,1529.8800000,1528.1700000,1529.1800000,205
GDAX.ETH-USD,1,20230309,120600,1529.0700000,1529.3100000,1528.2200000,1529.0600000,154
GDAX.ETH-USD,1,20230309,120700,1529.0600000,1529.1000000,1528.2000000,1528.6200000,184
GDAX.ETH-USD,1,20230309,120800,1528.7000000,1529.5800000,1528.7000000,1528.8300000,159
GDAX.ETH-USD,1,20230309,120900,1528.8600000,1529.1400000,1528.2400000,1528.6200000,57
GDAX.ETH-USD,1,20230309,121000,1528.6200000,1529.4900000,1528.6200000,1529.1400000,46
GDAX.ETH-USD,1,20230309,121100,1529.0100000,1530.3900000,1528.9400000,1530.3400000,91
GDAX.ETH-USD,1,20230309,121200,1530.2300000,1530.8800000,1530.2300000,1530.4300000,41
GDAX.ETH-USD,1,20230309,121300,1530.6500000,1532.3000000,1530.6500000,1532.3000000,66
GDAX.ETH-USD,1,20230309,121400,1532.3500000,1533.6400000,1532.3100000,1533.2300000,212
GDAX.ETH-USD,1,20230309,121500,1533.3800000,1533.5200000,1532.5100000,1532.8400000,130
GDAX.ETH-USD,1,20230309,121600,1532.8400000,1533.3700000,1531.9900000,1533.3500000,182
GDAX.ETH-USD,1,20230309,121700,1533.3100000,1533.3100000,1532.6000000,1533.1100000,77
GDAX.ETH-USD,1,20230309,121800,1533.1200000,1533.6900000,1532.9000000,1533.6900000,108
GDAX.ETH-USD,1,20230309,121900,1533.6900000,1534.6600000,1533.6900000,1534.4200000,77
GDAX.ETH-USD,1,20230309,122000,1534.3200000,1534.9000000,1533.8100000,1534.5800000,73
GDAX.ETH-USD,1,20230309,122100,1534.5700000,1534.6600000,1533.6000000,1533.6000000,84
GDAX.ETH-USD,1,20230309,122200,1533.5500000,1534.2100000,1533.5100000,1533.7100000,64
GDAX.ETH-USD,1,20230309,122300,1533.7100000,1534.2400000,1533.5200000,1534.1100000,71
GDAX.ETH-USD,1,20230309,122400,1533.8700000,1534.2100000,1533.6100000,1533.9300000,53
GDAX.ETH-USD,1,20230309,122500,1533.9300000,1533.9400000,1532.8000000,1533.1700000,72
GDAX.ETH-USD,1,20230309,122600,1533.1600000,1533.1700000,1531.3000000,1531.8300000,84
GDAX.ETH-USD,1,20230309,122700,1531.8700000,1532.2200000,1531.0100000,1532.0800000,115
GDAX.ETH-USD,1,20230309,122800,1532.0800000,1532.0800000,1531.3000000,1531.6900000,68
GDAX.ETH-USD,1,20230309,122900,1531.6300000,1532.2500000,1531.5400000,1531.6700000,62
GDAX.ETH-USD,1,20230309,123000,1531.7300000,1532.1900000,1531.4800000,1531.6500000,38
GDAX.ETH-USD,1,20230309,123100,1531.6500000,1531.6500000,1531.0100000,1531.1000000,28
GDAX.ETH-USD,1,20230309,123200,1531.1100000,1532.0000000,1530.9600000,1531.6500000,48
GDAX.ETH-USD,1,20230309,123300,1531.7300000,1531.7300000,1530.8600000,1530.8600000,24
GDAX.ETH-USD,1,20230309,123400,1530.8600000,1531.0700000,1530.4100000,1531.0200000,10
GDAX.ETH-USD,1,20230309,123500,1531.0200000,1531.0800000,1530.5100000,1530.6000000,24
GDAX.ETH-USD,1,20230309,123600,1530.5600000,1531.4200000,1530.4500000,1530.5400000,70
GDAX.ETH-USD,1,20230309,123700,1530.4800000,1531.5000000,1530.3600000,1531.5000000,32
GDAX.ETH-USD,1,20230309,123800,1531.5700000,1532.3500000,1531.0600000,1531.1100000,54
GDAX.ETH-USD,1,20230309,123900,1531.1200000,1531.7500000,1530.6100000,1531.3400000,65
GDAX.ETH-USD,1,20230309,124000,1531.3900000,1531.5500000,1531.2100000,1531.3000000,6
GDAX.ETH-USD,1,20230309,124100,1531.2800000,1532.0900000,1531.2800000,1531.7200000,52
GDAX.ETH-USD,1,20230309,124200,1531.7200000,1531.7200000,1530.7300000,1530.8300000,35
GDAX.ETH-USD,1,20230309,124300,1530.8100000,1530.8100000,1530.3300000,1530.3400000,44
GDAX.ETH-USD,1,20230309,124400,1530.4300000,1530.4400000,1529.4900000,1530.2300000,71
GDAX.ETH-USD,1,20230309,124500,1530.2400000,1530.6100000,1529.1400000,1529.9800000,195
GDAX.ETH-USD,1,20230309,124600,1530.0300000,1530.3700000,1529.4100000,1529.7600000,80
GDAX.ETH-USD,1,20230309,124700,1529.8000000,1530.1600000,1529.6400000,1529.8400000,53
GDAX.ETH-USD,1,20230309,124800,1529.8500000,1531.0000000,1529.8300000,1530.8900000,48
GDAX.ETH-USD,1,20230309,124900,1530.7500000,1530.7500000,1529.6300000,1530.2000000,68
GDAX.ETH-USD,1,20230309,125000,1530.2800000,1530.9800000,1530.2800000,1530.9800000,43
GDAX.ETH-USD,1,20230309,125100,1531.0000000,1531.4000000,1530.5300000,1530.7200000,76
GDAX.ETH-USD,1,20230309,125200,1530.7700000,1531.2100000,1530.5000000,1531.2100000,16
GDAX.ETH-USD,1,20230309,125300,1531.2400000,1531.8000000,1531.2300000,1531.6700000,45
GDAX.ETH-USD,1,20230309,125400,1531.7100000,1531.8400000,1531.4000000,1531.5900000,28
GDAX.ETH-USD,1,20230309,125500,1531.5800000,1531.8700000,1531.0000000,1531.8700000,51
GDAX.ETH-USD,1,20230309,125600,1531.8900000,1531.8900000,1531.3700000,1531.4700000,41
GDAX.ETH-USD,1,20230309,125700,1531.4700000,1532.7500000,1531.4700000,1532.6800000,55
GDAX.ETH-USD,1,20230309,125800,1532.6800000,1532.9300000,1532.1000000,1532.1800000,39
GDAX.ETH-USD,1,20230309,125900,1532.2000000,1532.4800000,1531.9000000,1531.9900000,45
GDAX.ETH-USD,1,20230309,130000,1531.9900000,1532.0000000,1531.3800000,1531.8900000,42
GDAX.ETH-USD,1,20230309,130100,1532.0000000,1532.3500000,1531.7000000,1531.7100000,71
GDAX.ETH-USD,1,20230309,130200,1531.7100000,1532.1000000,1531.4800000,1531.5600000,59
GDAX.ETH-USD,1,20230309,130300,1531.5600000,1531.6900000,1530.7000000,1531.5800000,51
GDAX.ETH-USD,1,20230309,130400,1531.6200000,1531.8900000,1530.7700000,1530.8000000,46
GDAX.ETH-USD,1,20230309,130500,1530.8900000,1530.9400000,1530.4000000,1530.4300000,49
GDAX.ETH-USD,1,20230309,130600,1530.4200000,1531.4700000,1530.2800000,1531.1100000,97
GDAX.ETH-USD,1,20230309,130700,1531.0800000,1531.0800000,1530.2100000,1530.7900000,43
GDAX.ETH-USD,1,20230309,130800,1530.6900000,1531.5900000,1530.1800000,1531.2600000,58
GDAX.ETH-USD,1,20230309,130900,1531.2500000,1531.3000000,1530.5400000,1530.6600000,60
GDAX.ETH-USD,1,20230309,131000,1530.6500000,1532.2700000,1530.6500000,1532.1000000,55
GDAX.ETH-USD,1,20230309,131100,1532.1000000,1532.1500000,1531.7500000,1531.9700000,67
GDAX.ETH-USD,1,20230309,131200,1531.9700000,1532.5800000,1531.8400000,1532.5000000,30
GDAX.ETH-USD,1,20230309,131300,1532.5000000,1533.2300000,1532.4700000,1533.2200000,44
GDAX.ETH-USD,1,20230309,131400,1533.2900000,1533.3100000,1532.6700000,1532.8600000,52
GDAX.ETH-USD,1,20230309,131500,1532.8600000,1532.9800000,1532.7400000,1532.9400000,16
GDAX.ETH-USD,1,20230309,131600,1532.9400000,1532.9400000,1532.2300000,1532.4300000,68
GDAX.ETH-USD,1,20230309,131700,1532.4700000,1533.0700000,1532.4700000,1532.9900000,27
GDAX.ETH-USD,1,20230309,131800,1532.9400000,1532.9400000,1532.2600000,1532.7000000,30
GDAX.ETH-USD,1,20230309,131900,1532.6900000,1532.6900000,1532.2600000,1532.6800000,41
GDAX.ETH-USD,1,20230309,132000,1532.6700000,1532.6700000,1531.8000000,1531.9000000,47
GDAX.ETH-USD,1,20230309,132100,1531.9000000,1532.1100000,1531.9000000,1531.9500000,17
GDAX.ETH-USD,1,20230309,132200,1531.9500000,1531.9500000,1531.2100000,1531.2500000,33
GDAX.ETH-USD,1,20230309,132300,1531.2500000,1531.5300000,1531.1100000,1531.1300000,30
GDAX.ETH-USD,1,20230309,132400,1531.1500000,1531.9900000,1531.1200000,1531.6400000,31
GDAX.ETH-USD,1,20230309,132500,1531.7500000,1531.7500000,1531.2800000,1531.5800000,23
GDAX.ETH-USD,1,20230309,132600,1531.5000000,1532.6000000,1531.5000000,1532.3000000,62
GDAX.ETH-USD,1,20230309,132700,1532.3000000,1532.5500000,1531.9400000,1531.9400000,55
GDAX.ETH-USD,1,20230309,132800,1531.9400000,1532.1700000,1531.8800000,1532.0500000,20
GDAX.ETH-USD,1,20230309,132900,1531.9700000,1532.3500000,1531.3900000,1531.8200000,33
GDAX.ETH-USD,1,20230309,133000,1531.7100000,1532.0200000,1531.2300000,1532.0200000,25
GDAX.ETH-USD,1,20230309,133100,1531.9300000,1532.5000000,1531.8900000,1532.0900000,44
GDAX.ETH-USD,1,20230309,133200,1532.0900000,1532.2100000,1531.3600000,1531.4400000,60
GDAX.ETH-USD,1,20230309,133300,1531.4300000,1531.7400000,1531.1700000,1531.1800000,53
GDAX.ETH-USD,1,20230309,133400,1531.1900000,1531.3500000,1530.9000000,1531.0900000,66
GDAX.ETH-USD,1,20230309,133500,1531.0900000,1531.5100000,1530.7700000,1530.7800000,24
GDAX.ETH-USD,1,20230309,133600,1530.7700000,1530.7900000,1530.3700000,1530.7300000,29
GDAX.ETH-USD,1,20230309,133700,1530.7000000,1530.8700000,1530.4300000,1530.4900000,46
GDAX.ETH-USD,1,20230309,133800,1530.4100000,1530.5100000,1530.2200000,1530.3300000,23
GDAX.ETH-USD,1,20230309,133900,1530.3200000,1530.4500000,1530.0300000,1530.0500000,27
GDAX.ETH-USD,1,20230309,134000,1530.0800000,1530.5000000,1529.9500000,1530.3700000,91
GDAX.ETH-USD,1,20230309,134100,1530.4300000,1531.7100000,1530.4300000,1531.0000000,89
GDAX.ETH-USD,1,20230309,134200,1531.0100000,1531.0100000,1529.9100000,1529.9100000,37
GDAX.ETH-USD,1,20230309,134300,1529.9500000,1530.8800000,1529.7100000,1530.0000000,132
GDAX.ETH-USD,1,20230309,134400,1530.0000000,1530.4100000,1529.6800000,1529.6900000,109
GDAX.ETH-USD,1,20230309,134500,1529.6800000,1530.2100000,1529.5900000,1530.0200000,141
GDAX.ETH-USD,1,20230309,134600,1530.0200000,1530.2300000,1529.6000000,1529.6000000,92
GDAX.ETH-USD,1,20230309,134700,1529.5800000,1529.7400000,1528.6000000,1528.7200000,47
GDAX.ETH-USD,1,20230309,134800,1528.5600000,1530.7100000,1526.6800000,1530.3300000,780
GDAX.ETH-USD,1,20230309,134900,1530.4200000,1530.4500000,1529.6600000,1530.0700000,228
GDAX.ETH-USD,1,20230309,135000,1530.0600000,1531.1800000,1529.6900000,1530.8900000,207
GDAX.ETH-USD,1,20230309,135100,1530.8900000,1532.4500000,1530.8800000,1532.2500000,152
GDAX.ETH-USD,1,20230309,135200,1532.4000000,1532.8000000,1532.0100000,1532.8000000,57
GDAX.ETH-USD,1,20230309,135300,1532.8600000,1533.0000000,1532.3900000,1532.8100000,118
GDAX.ETH-USD,1,20230309,135400,1532.8300000,1533.3400000,1532.6600000,1532.7900000,115
GDAX.ETH-USD,1,20230309,135500,1532.7900000,1533.9000000,1532.7900000,1533.2500000,294
GDAX.ETH-USD,1,20230309,135600,1533.1900000,1533.8300000,1533.0200000,1533.4400000,97
GDAX.ETH-USD,1,20230309,135700,1533.4400000,1534.0500000,1532.7500000,1533.3800000,362
GDAX.ETH-USD,1,20230309,135800,1533.3700000,1533.5400000,1532.5600000,1532.7600000,135
GDAX.ETH-USD,1,20230309,135900,1532.8700000,1533.2000000,1532.3800000,1532.3800000,243
GDAX.ETH-USD,1,20230309,140000,1532.3900000,1533.1500000,1532.3100000,1532.9600000,256
GDAX.ETH-USD,1,20230309,140100,1532.9600000,1533.3200000,1532.6700000,1533.0100000,175
GDAX.ETH-USD,1,20230309,140200,1533.0100000,1533.0200000,1532.3600000,1532.7300000,39
GDAX.ETH-USD,1,20230309,140300,1532.7100000,1532.8500000,1532.3700000,1532.5600000,24
GDAX.ETH-USD,1,20230309,140400,1532.5700000,1532.6400000,1532.4300000,1532.5700000,56
GDAX.ETH-USD,1,20230309,140500,1532.5700000,1532.8800000,1531.8300000,1531.9800000,127
GDAX.ETH-USD,1,20230309,140600,1531.9700000,1532.3200000,1531.9100000,1532.2200000,70
GDAX.ETH-USD,1,20230309,140700,1532.2200000,1532.3400000,1532.1100000,1532.3300000,23
GDAX.ETH-USD,1,20230309,140800,1532.3300000,1532.5700000,1532.3300000,1532.5500000,30
GDAX.ETH-USD,1,20230309,140900,1532.4900000,1533.0300000,1532.4900000,1532.9800000,95
GDAX.ETH-USD,1,20230309,141000,1532.9800000,1533.1100000,1532.7900000,1533.1100000,52
GDAX.ETH-USD,1,20230309,141100,1533.1100000,1534.2700000,1533.0800000,1534.0400000,88
GDAX.ETH-USD,1,20230309,141200,1534.0300000,1534.7400000,1533.9500000,1534.5200000,110
GDAX.ETH-USD,1,20230309,141300,1534.5200000,1534.7300000,1534.4000000,1534.5500000,56
GDAX.ETH-USD,1,20230309,141400,1534.5500000,1534.5500000,1534.0200000,1534.3100000,57
GDAX.ETH-USD,1,20230309,141500,1534.3100000,1534.8000000,1534.3100000,1534.6600000,162
GDAX.ETH-USD,1,20230309,141600,1534.6500000,1534.6500000,1533.8700000,1533.9000000,92
GDAX.ETH-USD,1,20230309,141700,1533.8400000,1534.4700000,1533.8000000,1534.1700000,87
GDAX.ETH-USD,1,20230309,141800,1534.1700000,1534.1700000,1533.7000000,1533.8400000,32
GDAX.ETH-USD,1,20230309,141900,1533.8400000,1533.9800000,1533.7100000,1533.9800000,31
GDAX.ETH-USD,1,20230309,142000,1533.9700000,1534.0700000,1533.4400000,1533.4800000,81
GDAX.ETH-USD,1,20230309,142100,1533.4700000,1533.4700000,1533.0100000,1533.0100000,70
GDAX.ETH-USD,1,20230309,142200,1533.0100000,1533.0100000,1532.5100000,1532.5500000,26
GDAX.ETH-USD,1,20230309,142300,1532.5400000,1532.9800000,1532.4800000,1532.9200000,83
GDAX.ETH-USD,1,20230309,142400,1532.9200000,1532.9200000,1532.5700000,1532.5800000,42
GDAX.ETH-USD,1,20230309,142500,1532.5800000,1533.0000000,1532.5300000,1532.8500000,50
GDAX.ETH-USD,1,20230309,142600,1532.8500000,1533.5500000,1532.7400000,1532.8400000,75
GDAX.ETH-USD,1,20230309,142700,1532.8000000,1532.8400000,1532.6100000,1532.8400000,37
GDAX.ETH-USD,1,20230309,142800,1532.8000000,1532.8100000,1532.3400000,1532.5200000,10
GDAX.ETH-USD,1,20230309,142900,1532.5200000,1532.5500000,1532.2000000,1532.2400000,23
GDAX.ETH-USD,1,20230309,143000,1532.2100000,1533.0500000,1532.1700000,1532.5900000,50
GDAX.ETH-USD,1,20230309,143100,1532.5800000,1533.1000000,1532.5500000,1533.0300000,24
GDAX.ETH-USD,1,20230309,143200,1533.0700000,1533.7000000,1533.0600000,1533.2600000,84
GDAX.ETH-USD,1,20230309,143300,1533.2600000,1533.8000000,1533.2600000,1533.8000000,30
GDAX.ETH-USD,1,20230309,143400,1533.8300000,1533.9600000,1533.8000000,1533.8900000,13
GDAX.ETH-USD,1,20230309,143500,1533.8800000,1534.2800000,1533.5700000,1534.2800000,73
GDAX.ETH-USD,1,20230309,143600,1534.2700000,1534.3300000,1534.0200000,1534.3300000,38
GDAX.ETH-USD,1,20230309,143700,1534.2200000,1534.2300000,1533.8500000,1534.0900000,37
GDAX.ETH-USD,1,20230309,143800,1534.0900000,1534.3700000,1533.5200000,1533.7000000,62
GDAX.ETH-USD,1,20230309,143900,1533.7100000,1534.3100000,1533.7100000,1534.1800000,101
GDAX.ETH-USD,1,20230309,144000,1534.1700000,1534.1900000,1533.7800000,1534.0500000,39
GDAX.ETH-USD,1,20230309,144100,1534.0400000,1534.4100000,1533.9600000,1534.4100000,59
GDAX.ETH-USD,1,20230309,144200,1534.4200000,1534.4200000,1533.9600000,1534.0100000,60
GDAX.ETH-USD,1,20230309,144300,1534.0100000,1534.2000000,1533.9500000,1533.9600000,19
GDAX.ETH-USD,1,20230309,144400,1533.9500000,1534.1900000,1533.8500000,1534.0100000,29
GDAX.ETH-USD,1,20230309,144500,1534.0200000,1534.8900000,1534.0200000,1534.8500000,68
GDAX.ETH-USD,1,20230309,144600,1534.8500000,1535.0500000,1534.5200000,1534.6300000,35
GDAX.ETH-USD,1,20230309,144700,1534.5700000,1534.7000000,1534.1400000,1534.7000000,41
GDAX.ETH-USD,1,20230309,144800,1534.7900000,1534.7900000,1534.3400000,1534.5600000,24
GDAX.ETH-USD,1,20230309,144900,1534.6500000,1534.6500000,1534.1100000,1534.2100000,27
GDAX.ETH-USD,1,20230309,145000,1534.2800000,1534.3000000,1533.5400000,1533.6600000,62
GDAX.ETH-USD,1,20230309,145100,1533.6700000,1534.1200000,1533.6500000,1534.0300000,15
GDAX.ETH-USD,1,20230309,145200,1534.0200000,1534.0200000,1533.5400000,1533.8000000,33
GDAX.ETH-USD,1,20230309,145300,1533.8000000,1534.3700000,1533.8000000,1533.9200000,29
GDAX.ETH-USD,1,20230309,145400,1533.9200000,1534.0000000,1533.1200000,1533.7800000,156
GDAX.ETH-USD,1,20230309,145500,1533.7700000,1533.8000000,1533.5000000,1533.6800000,31
GDAX.ETH-USD,1,20230309,145600,1533.6800000,1534.0500000,1533.6800000,1533.9400000,34
GDAX.ETH-USD,1,20230309,145700,1533.9300000,1534.2400000,1533.8900000,1533.9000000,16
GDAX.ETH-USD,1,20230309,145800,1533.8900000,1534.5400000,1533.8900000,1534.2700000,27
GDAX.ETH-USD,1,20230309,145900,1534.2900000,1534.6400000,1534.2900000,1534.4200000,12
GDAX.ETH-USD,1,20230309,150000,1534.4100000,1534.7000000,1534.4100000,1534.6100000,11
GDAX.ETH-USD,1,20230309,150100,1534.6000000,1534.7700000,1534.5100000,1534.5300000,14
GDAX.ETH-USD,1,20230309,150200,1534.5100000,1534.5100000,1534.2300000,1534.2300000,22
GDAX.ETH-USD,1,20230309,150300,1534.2300000,1534.2600000,1533.6100000,1533.8000000,29
GDAX.ETH-USD,1,20230309,150400,1533.7800000,1533.7900000,1533.1900000,1533.2000000,17
GDAX.ETH-USD,1,20230309,150500,1533.1900000,1533.5100000,1533.1100000,1533.2600000,15
GDAX.ETH-USD,1,20230309,150600,1533.2500000,1533.3500000,1532.8300000,1533.2500000,43
GDAX.ETH-USD,1,20230309,150700,1533.2500000,1533.2500000,1532.4400000,1532.8600000,24
GDAX.ETH-USD,1,20230309,150800,1532.8000000,1533.4000000,1532.6000000,1532.9000000,10
GDAX.ETH-USD,1,20230309,150900,1532.8900000,1533.6000000,1532.8700000,1533.3800000,15
GDAX.ETH-USD,1,20230309,151000,1533.3800000,1533.4400000,1533.1000000,1533.1000000,23
GDAX.ETH-USD,1,20230309,151100,1533.1000000,1533.3000000,1532.8500000,1532.8700000,13
GDAX.ETH-USD,1,20230309,151200,1532.8800000,1533.1600000,1532.4900000,1532.4900000,30
GDAX.ETH-USD,1,20230309,151300,1532.4900000,1532.7000000,1532.4200000,1532.4200000,15
GDAX.ETH-USD,1,20230309,151400,1532.4300000,1532.4500000,1532.1700000,1532.1700000,14
GDAX.ETH-USD,1,20230309,151500,1532.1700000,1532.3300000,1531.6500000,1531.9800000,31
GDAX.ETH-USD,1,20230309,151600,1531.9500000,1532.0600000,1531.1300000,1531.1300000,16
GDAX.ETH-USD,1,20230309,151700,1531.1400000,1531.5000000,1530.4700000,1530.4700000,18
GDAX.ETH-USD,1,20230309,151800,1530.5300000,1530.8800000,1530.4000000,1530.8200000,48
GDAX.ETH-USD,1,20230309,151900,1530.7900000,1530.9100000,1530.4100000,1530.7200000,32
GDAX.ETH-USD,1,20230309,152000,1530.7100000,1530.7200000,1530.0100000,1530.0500000,55
GDAX.ETH-USD,1,20230309,152100,1530.0500000,1530.0600000,1529.9800000,1530.0100000,22
GDAX.ETH-USD,1,20230309,152200,1530.0200000,1530.0200000,1529.3800000,1529.8900000,38
GDAX.ETH-USD,1,20230309,152300,1529.8800000,1529.8800000,1529.2400000,1529.4300000,47
GDAX.ETH-USD,1,20230309,152400,1529.3600000,1530.1900000,1529.2100000,1529.7000000,73
GDAX.ETH-USD,1,20230309,152500,1529.7400000,1530.4000000,1529.7200000,1530.0400000,22
GDAX.ETH-USD,1,20230309,152600,1530.0400000,1531.2800000,1529.7500000,1531.1300000,129
GDAX.ETH-USD,1,20230309,152700,1531.2500000,1531.4700000,1531.0100000,1531.1800000,38
GDAX.ETH-USD,1,20230309,152800,1531.1800000,1531.5600000,1531.1600000,1531.4000000,24
GDAX.ETH-USD,1,20230309,152900,1531.4000000,1531.8000000,1531.3600000,1531.4200000,49
GDAX.ETH-USD,1,20230309,153000,1531.4200000,1531.4200000,1530.7900000,1531.1500000,50
GDAX.ETH-USD,1,20230309,153100,1531.1700000,1531.3700000,1531.0300000,1531.0800000,70
GDAX.ETH-USD,1,20230309,153200,1531.2700000,1531.3000000,1530.8200000,1530.8400000,52
GDAX.ETH-USD,1,20230309,153300,1530.8700000,1530.8700000,1530.3700000,1530.8500000,51
GDAX.ETH-USD,1,20230309,153400,1530.8400000,1530.8400000,1530.2100000,1530.4500000,37
GDAX.ETH-USD,1,20230309,153500,1530.4700000,1530.4800000,1529.6000000,1529.6600000,100
GDAX.ETH-USD,1,20230309,153600,1529.6500000,1530.0900000,1529.5900000,1529.8200000,41
GDAX.ETH-USD,1,20230309,153700,1529.9000000,1530.7900000,1529.9000000,1530.7800000,52
GDAX.ETH-USD,1,20230309,153800,1530.8000000,1531.0900000,1530.5000000,1531.0800000,21
GDAX.ETH-USD,1,20230309,153900,1531.0700000,1532.2700000,1531.0500000,1531.9900000,29
GDAX.ETH-USD,1,20230309,154000,1531.9000000,1532.0400000,1531.2400000,1531.4300000,29
GDAX.ETH-USD,1,20230309,154100,1531.5700000,1531.8000000,1531.0900000,1531.1500000,26
GDAX.ETH-USD,1,20230309,154200,1531.2900000,1531.5200000,1530.6100000,1530.6800000,33
GDAX.ETH-USD,1,20230309,154300,1530.6800000,1530.8800000,1530.6000000,1530.6900000,30
GDAX.ETH-USD,1,20230309,154400,1530.6100000,1530.8500000,1530.0200000,1530.2700000,42
GDAX.ETH-USD,1,20230309,154500,1530.2200000,1530.5500000,1530.0200000,1530.1000000,69
GDAX.ETH-USD,1,20230309,154600,1530.0800000,1530.6500000,1530.0800000,1530.6500000,64
GDAX.ETH-USD,1,20230309,154700,1530.7000000,1531.0400000,1530.3300000,1530.3400000,73
